,evolutionary_track,x,y,x2,xlog,ylog,xrange,yrange,xnormalization,ynormalization,kname,combination,mean_deviation,max_deviation,saveGPmodel,saveGPdata
738,m1.03_feh-2.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[58956905.80511352, 8395051681.586981]","[4950.262917653514, 6301.218878496372]",True,True,constant + exponential,True,8.171280073702594e-05,0.001117019237395489,m1.03_feh-2.5_MLT1.9_fov0.018.gpdict,m1.03_feh-2.5_MLT1.9_fov0.018.gpdata
739,m1.27_feh-0.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[35870675.72846241, 4509335029.107357]","[4949.167857438104, 6681.910695394184]",True,True,constant + exponential,True,0.00012241948245423777,0.001625866414434407,m1.27_feh-0.5_MLT1.9_fov0.018.gpdict,m1.27_feh-0.5_MLT1.9_fov0.018.gpdata
740,m1.21_feh-0.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[41843449.50544456, 5371303392.4273405]","[4919.70165147959, 6526.3498976117025]",True,True,constant + exponential,True,0.00010610927843827496,0.0007375839795489281,m1.21_feh-0.5_MLT1.9_fov0.018.gpdict,m1.21_feh-0.5_MLT1.9_fov0.018.gpdata
741,m1.13_feh-5.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[35389917.73595998, 4912688680.63171]","[5109.77288396045, 6950.171838496656]",True,True,constant + exponential,True,6.644164707490609e-05,0.00127183405395348,m1.13_feh-5.5_MLT1.9_fov0.018.gpdict,m1.13_feh-5.5_MLT1.9_fov0.018.gpdata
742,m1.27_feh-2.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[30331878.57043144, 3951881266.323061]","[5036.364030594928, 6951.135420132865]",True,True,constant + exponential,True,6.333214596893401e-05,0.0004999403458257889,m1.27_feh-2.5_MLT1.9_fov0.018.gpdict,m1.27_feh-2.5_MLT1.9_fov0.018.gpdata
743,m0.94_feh4.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[100918515.38935274, 18312221844.219288]","[4609.329194777129, 5407.898484590832]",True,True,constant + exponential,True,7.683608918793297e-05,0.0006181843924258912,m0.94_feh4.0_MLT1.9_fov0.018.gpdict,m0.94_feh4.0_MLT1.9_fov0.018.gpdata
744,m1.05_feh-2.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[57965922.98688607, 8154533370.154997]","[4800.2140841345345, 6212.968980537467]",True,True,constant + exponential,True,6.763064182810825e-05,0.000532582629027778,m1.05_feh-2.0_MLT1.9_fov0.018.gpdict,m1.05_feh-2.0_MLT1.9_fov0.018.gpdata
745,m1.22_feh5.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[53124645.34107133, 7071635376.177737]","[4674.549853379259, 5970.899851876522]",True,True,constant + exponential,True,8.848009338405245e-05,0.001719553559280551,m1.22_feh5.0_MLT1.9_fov0.018.gpdict,m1.22_feh5.0_MLT1.9_fov0.018.gpdata
746,m1.01_feh0.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[71598433.63748094, 11390981138.33396]","[4781.624389748709, 5908.067680622778]",True,True,constant + exponential,True,7.621549117201978e-05,0.0015360796952246236,m1.01_feh0.5_MLT1.9_fov0.018.gpdict,m1.01_feh0.5_MLT1.9_fov0.018.gpdata
747,m1.15_feh-0.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[48859888.38091257, 6470616460.154546]","[4887.6380211187625, 6376.2107298124865]",True,True,constant + exponential,True,8.168705880166458e-05,0.001230867740178443,m1.15_feh-0.5_MLT1.9_fov0.018.gpdict,m1.15_feh-0.5_MLT1.9_fov0.018.gpdata
748,m1.19_feh0.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[45037660.65641088, 5943464987.914286]","[4884.42071020472, 6410.140803999568]",True,True,constant + exponential,True,9.987167806697143e-05,0.0011617881894204762,m1.19_feh0.0_MLT1.9_fov0.018.gpdict,m1.19_feh0.0_MLT1.9_fov0.018.gpdata
749,m1.2_feh-2.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[38161954.189958185, 4831606852.92783]","[5005.0002486588955, 6743.015612588552]",True,True,constant + exponential,True,0.00011032269832897953,0.001054882102329402,m1.2_feh-2.5_MLT1.9_fov0.018.gpdict,m1.2_feh-2.5_MLT1.9_fov0.018.gpdata
750,m1.1_feh-5.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[39415051.403438106, 5535185617.237344]","[5081.568650420711, 6800.63623078215]",True,True,constant + exponential,True,7.708103369872445e-05,0.00081874164684137,m1.1_feh-5.0_MLT1.9_fov0.018.gpdict,m1.1_feh-5.0_MLT1.9_fov0.018.gpdata
751,m0.92_feh2.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[109185895.18610942, 18560906495.61752]","[4673.510146249186, 5481.723533884707]",True,True,constant + exponential,True,9.195205100640258e-05,0.0007123830748329008,m0.92_feh2.5_MLT1.9_fov0.018.gpdict,m0.92_feh2.5_MLT1.9_fov0.018.gpdata
752,m1.19_feh3.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[53831323.51191538, 7362389648.480383]","[4747.575005729646, 6055.707009653207]",True,True,constant + exponential,True,0.0001834982291722132,0.0017877809191516603,m1.19_feh3.0_MLT1.9_fov0.018.gpdict,m1.19_feh3.0_MLT1.9_fov0.018.gpdata
753,m0.91_feh-0.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[90391063.59665179, 15368142019.260548]","[4809.080029688991, 5785.019727626474]",True,True,constant + exponential,True,5.081841446603254e-05,0.0005715850882906937,m0.91_feh-0.5_MLT1.9_fov0.018.gpdict,m0.91_feh-0.5_MLT1.9_fov0.018.gpdata
754,m1.24_feh3.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[46898708.18377548, 6297678237.7012615]","[4881.934025809323, 6245.974209817154]",True,True,constant + exponential,True,9.580305722122478e-05,0.0010579607358142118,m1.24_feh3.0_MLT1.9_fov0.018.gpdict,m1.24_feh3.0_MLT1.9_fov0.018.gpdata
755,m1.11_feh-0.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[56480898.94966678, 7322437441.183056]","[4866.4396308812675, 6278.240557065876]",True,True,constant + exponential,True,5.106590514110248e-05,0.0003486584132124104,m1.11_feh-0.5_MLT1.9_fov0.018.gpdict,m1.11_feh-0.5_MLT1.9_fov0.018.gpdata
756,m0.98_feh0.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[79982622.14969113, 12743337728.788168]","[4777.47489715791, 5834.34245665347]",True,True,constant + exponential,True,5.996908176871172e-05,0.0004384255449758623,m0.98_feh0.5_MLT1.9_fov0.018.gpdict,m0.98_feh0.5_MLT1.9_fov0.018.gpdata
757,m1.16_feh-5.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[34166780.44834152, 4588821635.6042795]","[5098.409382200714, 6993.083310209915]",True,True,constant + exponential,True,8.184613917664761e-05,0.0011186890744380174,m1.16_feh-5.0_MLT1.9_fov0.018.gpdict,m1.16_feh-5.0_MLT1.9_fov0.018.gpdata
758,m1.1_feh-3.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[45321298.30194461, 6074179017.300486]","[5019.336932987934, 6620.158315394814]",True,True,constant + exponential,True,0.00010750033246351594,0.0023513299595131487,m1.1_feh-3.5_MLT1.9_fov0.018.gpdict,m1.1_feh-3.5_MLT1.9_fov0.018.gpdata
759,m1.19_feh3.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[55397793.49824161, 7508301681.454569]","[4719.3686146404325, 6012.6960470261265]",True,True,constant + exponential,True,0.00019735302768606128,0.001843464309928211,m1.19_feh3.5_MLT1.9_fov0.018.gpdict,m1.19_feh3.5_MLT1.9_fov0.018.gpdata
760,m1.25_feh4.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[49107776.44562879, 6459315965.8480215]","[4707.253558353327, 6065.082361897278]",True,True,constant + exponential,True,0.00012619121375835281,0.0012750639723830837,m1.25_feh4.5_MLT1.9_fov0.018.gpdict,m1.25_feh4.5_MLT1.9_fov0.018.gpdata
761,m1.18_feh3.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[55319989.91630735, 7743058944.948423]","[4717.356631751722, 5990.060937164711]",True,True,constant + exponential,True,0.0001741139474754562,0.003476757699485189,m1.18_feh3.5_MLT1.9_fov0.018.gpdict,m1.18_feh3.5_MLT1.9_fov0.018.gpdata
762,m1.0_feh0.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[74579745.72986457, 11829866296.249846]","[4770.696777721509, 5883.545858652376]",True,True,constant + exponential,True,6.424936910752161e-05,0.000881525047636722,m1.0_feh0.5_MLT1.9_fov0.018.gpdict,m1.0_feh0.5_MLT1.9_fov0.018.gpdata
763,m1.07_feh-4.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[44450064.19821157, 6275856541.079932]","[5039.949155292414, 6660.006715690056]",True,True,constant + exponential,True,5.3378801495007675e-05,0.0004164956923318197,m1.07_feh-4.5_MLT1.9_fov0.018.gpdict,m1.07_feh-4.5_MLT1.9_fov0.018.gpdata
764,m0.95_feh-2.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[71238603.74955517, 11329443268.35562]","[4930.097619852027, 6102.71974931389]",True,True,constant + exponential,True,5.0484536861591756e-05,0.0004656363705485278,m0.95_feh-2.5_MLT1.9_fov0.018.gpdict,m0.95_feh-2.5_MLT1.9_fov0.018.gpdata
765,m1.16_feh-0.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[49356464.77161128, 6264184525.7632675]","[4896.760750166726, 6400.955469470111]",True,True,constant + exponential,True,9.147417523979506e-05,0.0012267893650876882,m1.16_feh-0.5_MLT1.9_fov0.018.gpdict,m1.16_feh-0.5_MLT1.9_fov0.018.gpdata
766,m1.25_feh-1.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[35868908.94734315, 4466933049.48271]","[4981.01533548142, 6753.9523190482205]",True,True,constant + exponential,True,0.00012157921048253244,0.0012345177302015564,m1.25_feh-1.5_MLT1.9_fov0.018.gpdict,m1.25_feh-1.5_MLT1.9_fov0.018.gpdata
767,m0.95_feh3.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[100293514.01634832, 16981335850.811628]","[4653.731954401571, 5505.193403470799]",True,True,constant + exponential,True,7.741350198697414e-05,0.0010329236886967852,m0.95_feh3.0_MLT1.9_fov0.018.gpdict,m0.95_feh3.0_MLT1.9_fov0.018.gpdata
768,m0.91_feh1.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[98089993.18034887, 17614060742.749348]","[4732.8841684786685, 5597.435723643493]",True,True,constant + exponential,True,4.2312202493207556e-05,0.0003468941833835171,m0.91_feh1.0_MLT1.9_fov0.018.gpdict,m0.91_feh1.0_MLT1.9_fov0.018.gpdata
769,m1.18_feh-4.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[33301901.580948144, 4435662452.816653]","[5088.971774546663, 6995.037127482261]",True,True,constant + exponential,True,0.00010073053226348306,0.002260038633158157,m1.18_feh-4.5_MLT1.9_fov0.018.gpdict,m1.18_feh-4.5_MLT1.9_fov0.018.gpdata
770,m1.18_feh-1.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[44570077.79344776, 5673595320.73509]","[4930.207120289477, 6511.141821726606]",True,True,constant + exponential,True,7.578384461227708e-05,0.0004375221037422605,m1.18_feh-1.0_MLT1.9_fov0.018.gpdict,m1.18_feh-1.0_MLT1.9_fov0.018.gpdata
771,m1.25_feh0.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[39800158.42015015, 4972707900.1462345]","[4909.248281130358, 6560.173701005854]",True,True,constant + exponential,True,9.863804262564313e-05,0.0009471691202657118,m1.25_feh0.0_MLT1.9_fov0.018.gpdict,m1.25_feh0.0_MLT1.9_fov0.018.gpdata
772,m1.06_feh3.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[74592930.89941142, 11479300802.907494]","[4652.734320623363, 5716.005111812873]",True,True,constant + exponential,True,0.00014707897688937577,0.0046188376071987225,m1.06_feh3.5_MLT1.9_fov0.018.gpdict,m1.06_feh3.5_MLT1.9_fov0.018.gpdata
773,m1.1_feh-0.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[54475358.54342216, 7579484127.946666]","[4858.275409651744, 6253.854495328547]",True,True,constant + exponential,True,4.005756932020619e-05,0.00019399368437122977,m1.1_feh-0.5_MLT1.9_fov0.018.gpdict,m1.1_feh-0.5_MLT1.9_fov0.018.gpdata
774,m1.06_feh-4.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[45972954.83013892, 6491740338.045192]","[5042.291705313351, 6632.5577046020035]",True,True,constant + exponential,True,4.5596754342626085e-05,0.0004591783924298154,m1.06_feh-4.5_MLT1.9_fov0.018.gpdict,m1.06_feh-4.5_MLT1.9_fov0.018.gpdata
775,m1.28_feh-4.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[25952013.385645315, 3335262116.0791345]","[5141.54824516122, 7395.936265540838]",True,True,constant + exponential,True,9.494432353354784e-05,0.001333632862378975,m1.28_feh-4.5_MLT1.9_fov0.018.gpdict,m1.28_feh-4.5_MLT1.9_fov0.018.gpdata
776,m1.01_feh3.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[83416392.55767293, 13508652385.991522]","[4670.212393233565, 5640.1500623413085]",True,True,constant + exponential,True,6.952919488769924e-05,0.0014246922250319427,m1.01_feh3.0_MLT1.9_fov0.018.gpdict,m1.01_feh3.0_MLT1.9_fov0.018.gpdata
777,m1.24_feh-3.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[31082126.48005502, 3970128562.1451054]","[5071.172127176057, 7043.356444414128]",True,True,constant + exponential,True,9.477733859471102e-05,0.001672870485978195,m1.24_feh-3.5_MLT1.9_fov0.018.gpdict,m1.24_feh-3.5_MLT1.9_fov0.018.gpdata
778,m0.92_feh-1.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[86553010.953598, 13725032290.016905]","[4861.864035112931, 5919.311616429283]",True,True,constant + exponential,True,3.9215572753695725e-05,0.00026658421515135533,m0.92_feh-1.5_MLT1.9_fov0.018.gpdict,m0.92_feh-1.5_MLT1.9_fov0.018.gpdata
779,m1.05_feh2.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[77984701.95393479, 11342667314.13895]","[4691.615435940969, 5784.979707684846]",True,True,constant + exponential,True,6.180614332635463e-05,0.0004303948513972866,m1.05_feh2.5_MLT1.9_fov0.018.gpdict,m1.05_feh2.5_MLT1.9_fov0.018.gpdata
780,m1.1_feh-5.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[38210379.97673246, 5401982681.2777405]","[5103.390560486396, 6853.499471338054]",True,True,constant + exponential,True,0.00010835337421960216,0.0011123837042351647,m1.1_feh-5.5_MLT1.9_fov0.018.gpdict,m1.1_feh-5.5_MLT1.9_fov0.018.gpdata
781,m1.25_feh-2.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[35451441.60571248, 4354099874.98752]","[4876.087902448461, 6752.61573284882]",True,True,constant + exponential,True,8.941723015301737e-05,0.001173660278917188,m1.25_feh-2.0_MLT1.9_fov0.018.gpdict,m1.25_feh-2.0_MLT1.9_fov0.018.gpdata
782,m1.09_feh-3.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[45846357.951711, 6280620088.207291]","[5011.8652412259025, 6593.402918597852]",True,True,constant + exponential,True,8.592870402241108e-05,0.0011912460088235877,m1.09_feh-3.5_MLT1.9_fov0.018.gpdict,m1.09_feh-3.5_MLT1.9_fov0.018.gpdata
783,m1.21_feh-2.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[35392646.84246456, 4691570456.99568]","[5008.9688405818815, 6771.224119680347]",True,True,constant + exponential,True,0.00012009147079881519,0.0015998230106882838,m1.21_feh-2.5_MLT1.9_fov0.018.gpdict,m1.21_feh-2.5_MLT1.9_fov0.018.gpdata
784,m1.06_feh4.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[79013260.3459579, 11812787186.097143]","[4607.206847827857, 5639.7585356542795]",True,True,constant + exponential,True,9.218271541529313e-05,0.0014461597935868653,m1.06_feh4.5_MLT1.9_fov0.018.gpdict,m1.06_feh4.5_MLT1.9_fov0.018.gpdata
785,m0.92_feh3.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[101520677.47531912, 18942454270.646236]","[4763.491672926853, 5517.5833942095505]",True,True,constant + exponential,True,6.944519733631946e-05,0.0011328947231628028,m0.92_feh3.0_MLT1.9_fov0.018.gpdict,m0.92_feh3.0_MLT1.9_fov0.018.gpdata
786,m0.91_feh-3.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[85980007.83158517, 12741682053.563187]","[4806.204544595702, 5989.870125191787]",True,True,constant + exponential,True,5.512629865902895e-05,0.0009988533801670307,m0.91_feh-3.0_MLT1.9_fov0.018.gpdict,m0.91_feh-3.0_MLT1.9_fov0.018.gpdata
787,m1.16_feh-1.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[42696144.53138025, 5844189661.1384325]","[4941.647585642108, 6515.449292933067]",True,True,constant + exponential,True,6.876461034113162e-05,0.0005384470800664509,m1.16_feh-1.5_MLT1.9_fov0.018.gpdict,m1.16_feh-1.5_MLT1.9_fov0.018.gpdata
788,m0.93_feh3.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[101805830.08954825, 18705345272.208557]","[4629.247470200856, 5422.775146195072]",True,True,constant + exponential,True,8.01613151668902e-05,0.0011425525525754487,m0.93_feh3.5_MLT1.9_fov0.018.gpdict,m0.93_feh3.5_MLT1.9_fov0.018.gpdata
789,m1.08_feh-3.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[50033910.03534483, 6736054492.914604]","[4983.714460807786, 6499.439887803504]",True,True,constant + exponential,True,5.780481034795991e-05,0.0005160339807850356,m1.08_feh-3.0_MLT1.9_fov0.018.gpdict,m1.08_feh-3.0_MLT1.9_fov0.018.gpdata
790,m1.2_feh5.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[56095013.69200754, 7510012100.053031]","[4668.797958434046, 5926.700162715578]",True,True,constant + exponential,True,0.0001772291647925219,0.0021229297679145054,m1.2_feh5.0_MLT1.9_fov0.018.gpdict,m1.2_feh5.0_MLT1.9_fov0.018.gpdata
791,m1.01_feh-4.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[55758284.90637715, 7998321624.8054285]","[4889.249588828963, 6373.829908372224]",True,True,constant + exponential,True,4.585739233474593e-05,0.00037382909211314264,m1.01_feh-4.0_MLT1.9_fov0.018.gpdict,m1.01_feh-4.0_MLT1.9_fov0.018.gpdata
792,m1.22_feh3.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[48498561.83903167, 6686047246.448628]","[4871.99341022324, 6201.584353114453]",True,True,constant + exponential,True,0.00015729405152332187,0.0018002819633647915,m1.22_feh3.0_MLT1.9_fov0.018.gpdict,m1.22_feh3.0_MLT1.9_fov0.018.gpdata
793,m0.98_feh-3.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[63299501.11713632, 9645306907.01172]","[4959.729696134194, 6245.061649800222]",True,True,constant + exponential,True,3.0317135506984453e-05,0.00026791679278082015,m0.98_feh-3.0_MLT1.9_fov0.018.gpdict,m0.98_feh-3.0_MLT1.9_fov0.018.gpdata
794,m0.93_feh-1.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[87590892.73204412, 13720515104.67414]","[4713.642969516654, 5807.7627016563465]",True,True,constant + exponential,True,4.790018315822221e-05,0.0006438182116673685,m0.93_feh-1.0_MLT1.9_fov0.018.gpdict,m0.93_feh-1.0_MLT1.9_fov0.018.gpdata
795,m1.29_feh-4.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[26300283.83869065, 3247402307.818665]","[5145.14582898498, 7443.998236621164]",True,True,constant + exponential,True,0.00011195145996065538,0.0009388518346019614,m1.29_feh-4.5_MLT1.9_fov0.018.gpdict,m1.29_feh-4.5_MLT1.9_fov0.018.gpdata
796,m1.27_feh4.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[46323302.38717008, 6031359804.123668]","[4730.867108843812, 6147.108379918736]",True,True,constant + exponential,True,9.318736425395053e-05,0.0008550428521035824,m1.27_feh4.0_MLT1.9_fov0.018.gpdict,m1.27_feh4.0_MLT1.9_fov0.018.gpdata
797,m1.28_feh-5.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[26288306.325593524, 3170811231.577209]","[5190.762052820002, 7584.549383562382]",True,True,constant + exponential,True,9.359226175257951e-05,0.0009158547432248643,m1.28_feh-5.5_MLT1.9_fov0.018.gpdict,m1.28_feh-5.5_MLT1.9_fov0.018.gpdata
798,m1.11_feh-5.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[42985456.22278837, 5371201154.771617]","[4955.30830070665, 6774.1865208543095]",True,True,constant + exponential,True,7.687149467846627e-05,0.0009062777048612913,m1.11_feh-5.0_MLT1.9_fov0.018.gpdict,m1.11_feh-5.0_MLT1.9_fov0.018.gpdata
799,m1.17_feh1.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[51292854.69547533, 6934475615.264807]","[4819.28147048108, 6220.757735860226]",True,True,constant + exponential,True,9.064098295632801e-05,0.0011699179313349184,m1.17_feh1.0_MLT1.9_fov0.018.gpdict,m1.17_feh1.0_MLT1.9_fov0.018.gpdata
800,m1.04_feh-0.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[63679953.31698813, 9349640844.11785]","[4840.961916178366, 6108.151426942726]",True,True,constant + exponential,True,8.926560584897688e-05,0.000985223412802494,m1.04_feh-0.5_MLT1.9_fov0.018.gpdict,m1.04_feh-0.5_MLT1.9_fov0.018.gpdata
801,m1.05_feh4.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[81799437.91031338, 12240911124.006826]","[4604.604306565521, 5617.020372695772]",True,True,constant + exponential,True,7.585315587269585e-05,0.0009633795274012202,m1.05_feh4.5_MLT1.9_fov0.018.gpdict,m1.05_feh4.5_MLT1.9_fov0.018.gpdata
802,m1.01_feh1.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[81274433.88745941, 12295586319.610168]","[4729.651344377496, 5793.382267828395]",True,True,constant + exponential,True,4.5665449460884436e-05,0.0003237533949066451,m1.01_feh1.5_MLT1.9_fov0.018.gpdict,m1.01_feh1.5_MLT1.9_fov0.018.gpdata
803,m1.09_feh-1.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[53108341.72255128, 7298321870.818936]","[4916.140833200152, 6339.782544869748]",True,True,constant + exponential,True,4.866908492889087e-05,0.000556796866121867,m1.09_feh-1.5_MLT1.9_fov0.018.gpdict,m1.09_feh-1.5_MLT1.9_fov0.018.gpdata
